id,optical_flow_mean,optical_flow_std,video_warmc,video_heavyl,video_activep,video_hards,video_darkProportion,video_lightPropertion,video_saturation,video_color_energy,video_color_std
2-2384563-000015-000025,0.014210284687578678,0.48677533864974976,-0.3940351975430176,2.086017252604167,1.7011167158846272,-1.9099475221987123,0.7896014178240741,0.06006872106481482,66.94513961226852,5.748834069091996,20856249.531691555
2-2527417-000035-000045,0.0005496537778526545,0.26628321409225464,-0.3848226114293163,2.6144475650091237,1.5962932785113153,-0.6145831471092805,0.7610192366180049,0.08242187499999999,133.21381253801704,7.4190370877025105,7540207.908581104
2-2660693-000115-000125,2.8328442567726597e-05,0.7341725826263428,-0.3668140578513211,3.9625819227430568,1.4621874192776314,-2.768846800627532,0.45143156828703707,0.2378052662037037,65.42298249421297,3.432645251186902,127758459.8920542
2-2810002-000125-000135,0.07858617603778839,1.2868379354476929,-0.3346276349017992,4.312587101337448,1.2321483731258196,-1.6681518942901241,0.5095298353909465,0.26695679012345686,101.25648945473249,2.2825824692530556,135101172.01109508
2-2941599-000131-000141,0.0004450135165825486,0.31886935234069824,-0.3677768702082065,4.469098451967593,1.7737826865650934,-3.9499181538899752,0.44793764467592595,0.062371238425925936,47.7035062210648,2.5159295140831563,99591877.09372036
2-3048829-000155-000205,0.6621124148368835,3.496084690093994,-0.3810731436525596,3.6243244212962957,1.5768914016430498,-1.0617193227358224,0.4019265046296297,0.2756545138888889,36.816347800925925,3.494386431944725,51142663.15640494
2-3138116-000041-000051,0.005753223318606615,0.3051522374153137,-0.3197594023498588,2.7730588734567903,2.215924975770705,-2.019626322820216,0.4346925925925925,0.06156481481481481,81.40880277777778,2.556410906728584,140594852.90584868
2-3201662-000017-000027,0.31252700090408325,0.9411399960517883,-0.37145738865754985,2.9794251757544585,1.7002353429368673,-0.40027492190179265,0.6693128429355282,0.12610896776406036,101.17536608367628,3.321169149176233,51388433.03889369
2-3274786-000141-000151,0.0008692428818903863,0.0800606831908226,-0.48989601756108514,3.232924382716049,1.2493861335048162,6.846052575073366,0.06557377049180331,0.9049876037239432,2.0970109795587937,1.1454511907381684,4150165.1471595312
2-3382615-000110-000120,0.008137899450957775,0.26557064056396484,-0.2941423216358217,1.1836230208333334,2.0171436976511146,-2.246681549045139,0.4416506944444443,0.03028680555555556,146.18888611111112,4.522593184489649,15433067.865538573
2-3545880-000129-000139,3.7134773265279364e-06,0.048834674060344696,-0.3707915206000405,3.8170543981481493,1.787465194744472,-1.3147874653539238,0.4805078378817414,0.13474354288499027,56.77764782326187,2.6609801677143152,90949576.07475679
2-4290449-000124-000134,0.052947163581848145,0.4074603319168091,-0.4640611100130109,2.348181749131944,1.6946154009636842,-1.2530749871148004,0.827115162037037,0.03202763310185185,67.56815610532406,5.580981829400874,1310078.4405285704
2-673325-000200-000210,0.005717290099710226,0.7569586038589478,-0.3546452750739038,2.34709496855346,1.832872276887464,-1.0063918327437116,0.6624276729559749,0.06852987421383647,111.96025157232705,2.4666037078118146,184135860.37668046
20-1166727-000110-000120,0.024639524519443512,0.8536754846572876,-0.39624061165630714,2.5039359027777777,1.5354233799087398,-0.6961658385416674,0.898479861111111,0.01611041666666667,141.63155833333334,7.398187711615667,11265580.885893397
20-1166727-000237-000257,8.418724610237405e-05,0.11810369044542313,-0.42922177209958723,2.6825855555555562,1.4780899358349786,0.6921864216579853,0.9353524305555555,0.009365277777777783,130.10087673611108,4.61950991089046,7667271.705298082
20-1571634-000114-000121,4.473431999940658e-06,0.006586185656487942,-0.277995777235433,3.7108055104309177,1.925550843630613,-3.845832005199428,0.49601893809849523,0.06403685020519835,110.01278214774283,10.54166835462111,25413409.311813336
20-1745126-000035-000059,0.0234803706407547,0.9601168632507324,-0.36502376229768757,1.0944821353227725,2.189801556416792,-2.4372309630432283,0.6771419073555548,0.01839751703680973,68.39798754682727,4.960922413463137,8571752.411138479
20-1987331-000000-000008,0.002399174030870199,0.0731673315167427,-0.32506239761385275,2.053867521367521,2.1056818692566237,-2.669532693614131,0.6907271924934968,0.08017349498327758,76.25745540691193,4.095212097483351,79025111.26798725
20-1987331-000001-000011,0.001960155786946416,0.0616971030831337,-0.3268366635295627,2.0855564555462656,2.0830447001456815,-2.7204088280379044,0.6894393348197697,0.08537815093521615,76.49578455964325,4.025470183453087,84146237.01031348
20-1987331-000100-000110,0.11483438313007355,0.888512372970581,-0.2701554011804605,3.326924044655024,1.8114942297143697,-4.0333822893804,0.22215835191378672,0.37072843119038773,65.30320880558652,7.494211592520909,19369629.70109218
20-2049846-000026-000039,1.758315086364746,1.0572364330291748,-0.3746096502504773,3.0552759806315106,1.8099646474640299,-1.0396264354387927,0.5949740939670138,0.08757273356119791,65.30733235677083,2.6735803514717245,121560673.9104531
20-2147587-000010-000030,0.0680786594748497,1.6244728565216064,-0.41559362613968287,2.6509605516975308,1.5066438603482857,1.0546296274695377,0.846240033436214,0.06028211805555556,97.87720421810697,3.8099047834012025,27138925.589571033
20-2147587-000221-000231,0.2478240728378296,1.5442923307418823,-0.4476213399797016,2.51423816872428,1.464510211843275,1.2462729408797897,0.9731458976337449,0.0012451774691358021,88.8986557998971,4.244807991957869,1044584.7549252758
20-2288797-000040-000100,0.036947689950466156,0.42205774784088135,-0.3758892695122366,2.1829221281828706,1.7972516778283885,-0.11893675084997184,0.7260015190972223,0.08005678530092594,62.353904803240745,5.911719674745432,26737758.37784313
20-2384563-000207-000217,0.0057088048197329044,0.45836228132247925,-0.3712368426721873,1.6406221788194444,1.8023033963997819,-2.110436861843533,0.5537181712962963,0.09257740162037038,89.6900368923611,9.487937127021324,788816.4089987002
20-2532946-000040-000111,0.007185216993093491,0.5211326479911804,-0.26850230355668425,4.393075969493625,1.507306206772508,-4.549840679487699,0.19655118980246317,0.546370630878271,116.78884577033985,2.715953571704561,187159104.969476
20-2532946-000111-000139,0.0024251267313957214,0.15189240872859955,-0.2566281788247756,4.507838308569044,1.379131349194397,-4.710435165760385,0.14380295978040336,0.6337905776345626,132.33277389903324,2.565825745153778,155550073.83347586
20-2693813-000238-000300,0.049626972526311874,0.5695263147354126,-0.2928022802302047,2.7023239348370933,2.0653038482463226,-3.510329464997723,0.5836443381180222,0.03446684894053316,124.48025746183643,6.473136003124113,27511486.178447228
20-2853851-000106-000120,0.08558554947376251,1.113494873046875,-0.3100924644792853,5.709108612580836,0.7696931430292292,-4.822889274404301,0.06275793650793651,0.8851721413874196,43.68140946502057,4.827440269540647,21686990.946010094
20-2965393-000027-000047,0.11739084124565125,0.6479216814041138,-0.38917530352332896,2.151736936728394,1.7441324894653354,-0.33152015682870434,0.8557501543209876,0.03273503086419752,86.52865169753085,3.8875652448145552,55550661.33208969
20-2965393-000115-000125,0.06243163347244263,0.8377863168716431,-0.40516404716471593,3.7369347993827167,1.52145588164509,-1.1469649064429017,0.5397317901234568,0.1639932098765432,43.215622839506175,2.19525002971678,189244855.93646836
20-2965393-000218-000228,0.004891976248472929,0.48508763313293457,-0.42509436550007124,2.0685266512345675,1.7144570177141583,1.382407516685956,0.9129141975308641,0.015993209876543214,46.615444444444435,1.7520704204318245,46443516.06860826
20-3062460-000021-000048,0.0025526713579893112,1.6873674392700195,-0.3957727872025179,3.195998135288065,2.1503739888689304,-3.6284471911436897,0.3943023405349794,0.11402156207133061,37.73800861625514,2.389301825821812,76860983.67439324
20-3062460-000117-000129,0.008175709284842014,0.3195578455924988,-0.3942843897053825,2.827827377507716,1.8262636314473102,-1.7903813788519973,0.5785440779320987,0.1603337191358025,63.266655092592586,3.486790162276292,132343001.94741482
20-3147567-000144-000151,0.017750797793269157,0.24510569870471954,-0.35708500575643176,2.8878167009602196,1.5603018318743804,-1.5930731472104345,0.6490929355281208,0.19930169753086424,84.46597736625515,1.9953540858966317,268066583.1427517
20-3292225-000216-000230,0.0400790274143219,1.0324299335479736,-0.34235448000440255,2.1808983602875114,1.5882376985256639,-1.453824474253145,0.7333243486073676,0.05039532794249776,173.466103998203,4.8707165995606845,4771161.699302772
20-3560251-000117-000152,0.03754643350839615,1.4760850667953491,-0.38576570269955496,2.7640630878894776,1.6933764938576836,-0.16932994415624178,0.7122754997060555,0.05367926954732508,101.81098627645501,,70142715.20112194
20-4290449-000232-000309,0.0004970742156729102,0.4989902973175049,-0.45181458367863897,2.6214756066635467,1.4473024732151725,-1.0243676785853628,0.959643804619226,0.00840004681647941,160.62593769506867,5.6009265830972925,1672383.7573543617
20-4599851-000004-000033,0.0035197155084460974,0.30849844217300415,-0.378434332058577,3.675594427796805,1.5136895098941268,-0.6040218484678234,0.23393764269406395,0.52216799847793,48.692854832572316,,94000541.58156878
20-709122-000107-000135,0.00011372024164302275,0.05849882960319519,-0.4137419245681455,2.578379492362983,1.7460497355304723,-1.298837235898192,0.7716857592093442,0.05349000449236298,145.90389768643306,2.649470590243631,55351821.531718045
20-709122-000138-000203,7.80445225245785e-06,0.03753722459077835,-0.33356994203921175,3.391997479285216,2.4794116303895497,-3.807133978486573,0.1658280922431866,0.036093016871318766,68.24738881401619,3.2845900738131735,44236349.12308867
21-1166727-000013-000050,5.176159902475774e-05,0.14050406217575073,-0.42885953629832685,2.6751739564665478,1.478576616803357,0.6175952468124618,0.9353614097968939,0.009800813918757466,131.27130581690562,4.634984833264553,7671930.625143879
21-1166727-000211-000226,0.010647994466125965,0.5681412816047668,-0.3794909897894876,2.2282433753654973,1.868023473163546,-0.6445052507367056,0.641436403508772,0.056696363304093556,80.40346308479532,2.1774596946667817,63115366.91631213
21-1571634-000115-000130,0.13022467494010925,1.094818115234375,-0.2658112727998526,4.585230842215764,1.3476834597963847,-4.727352482758751,0.23303052325581397,0.4251312177002584,105.60834292231912,8.304523114502205,15443044.161592053
21-1745126-000238-000259,0.18869291245937347,2.0491366386413574,-0.3849074420845649,1.3799708281532859,2.141133991536784,-2.3902123256050656,0.4745857779522636,0.06419187623139727,48.932182453997555,3.086208330894137,21821303.844004534
21-1915618-000111-000126,0.0004959469079039991,0.12577742338180542,-0.2650742803488029,3.7627191840277776,2.480618922762355,-3.987263150756122,0.34813459429824567,0.07286960891812864,142.47260736476605,18.395391053510075,3075932.8352208175
21-1987331-000020-000036,0.06035367399454117,1.052823543548584,-0.30112102973932986,2.454544826534793,2.3413687141813786,-3.4105376742885234,0.40443632145137165,0.08354295896101917,106.10457281632029,5.19316083324256,26466825.309053004
21-2049846-000230-000242,7.991907477844507e-05,0.05751857906579971,-0.35866199528597204,3.5585808414152305,2.116262120691058,-1.3203438202722781,0.38925463212404215,0.10615346623563217,57.34938674868297,2.7636774464769776,107996497.74961045
21-2147587-000140-000159,0.028814375400543213,1.351422667503357,-0.40764801376752935,2.2809333316559313,1.6291513549509105,0.22781394791247236,0.8896804549114331,0.020092592592592592,102.30830766908211,6.370692727818389,9193133.125383094
21-2288797-000113-000140,0.4110313653945923,0.976077675819397,-0.37022476191389747,1.8623514155982903,1.7220155117826441,0.45839388613448107,0.7910013354700853,0.01591399572649573,114.44565438034189,8.191266306621285,5761083.779519616
21-2384563-000144-000154,0.005928982049226761,0.3544495701789856,-0.372679474339278,1.7834459997106482,1.8174861001460183,-2.509888145164207,0.7663078703703703,0.04158492476851852,83.27792245370368,9.57023911600284,994329.6699578129
21-2532946-000030-000053,0.0015859559644013643,0.1168173998594284,-0.26651706780938467,4.75179334205078,1.2537825375410334,-4.818855467189257,0.11435291126366642,0.6547010642548402,114.14492117976096,2.5109808801342792,172390956.0905651
21-2697900-000142-000158,0.04897255450487137,1.0960679054260254,-0.2465017416971375,6.853615744313906,1.6575964405594208,-6.187628360523623,0.01857271150749412,0.8472043564016807,151.04627723942104,6.9169621839093836,13194011.96489163
21-2866528-000116-000148,0.011114789173007011,0.3721800148487091,-0.37179207639449774,3.317393260694108,1.7175168320063985,-0.6803845942733562,0.33810684019370457,0.40779005246166244,42.5287555488297,2.432249593615833,189048388.95873073
21-2968300-000138-000200,1.662696123123169,1.317160725593567,-0.298845167176191,2.5632005535901468,2.33445967601102,-2.7898494218422423,0.5758048349056604,0.017976284067085953,128.4568861373165,7.216540370689168,18299545.865275472
21-3062460-000111-000137,0.02044743299484253,1.6840206384658813,-0.32729676646141126,2.409328503383192,2.0517143047754938,-3.3129244733935415,0.6849632745726497,0.056836493945868934,96.14463897792024,6.247528083474926,37535937.377733335
21-3147567-000051-000109,0.02442079409956932,0.7911548018455505,-0.33196559813192383,5.0297766718106995,0.7724082870881849,-2.8919319083290462,0.40095233196159136,0.4612146776406038,48.590025891632365,2.876533895215376,88953230.8286124
21-3147567-000133-000157,0.21788901090621948,1.5573835372924805,-0.3970428933329104,2.937602456275721,1.5164487961252873,-1.4197244883696636,0.6363746141975312,0.18689724794238677,64.52988683127573,2.36684943334364,57024807.43484605
21-3147567-000231-000244,0.08924590051174164,0.325183629989624,-0.4572774328375206,2.2170423213617654,1.5853802242557047,0.577534349791315,0.9245330621025067,0.003073793490460157,57.276213991769545,2.522469111318354,1960966.8041722565
21-3292225-000056-000116,0.016346773132681847,0.8874666690826416,-0.42430308601880884,2.9568989779874215,1.8435757675520363,-0.010831609915488144,0.6946792452830189,0.09413915094339621,67.20113050314467,2.6087305371061307,25016006.57299771
21-3292225-000135-000210,0.010788564570248127,2.307953119277954,-0.41228465758007754,3.3817905767581466,1.632069956040777,-0.6722804582529309,0.6632254145225843,0.14617817324185245,75.2200489565466,2.8451020118450048,29263512.876120385
21-3292225-000231-000259,0.00025629467563703656,1.1942706108093262,-0.43117970803237715,2.7681480514375565,1.5791565300667596,0.34571370556772163,0.757168126684636,0.07972877358490564,65.24359164420484,2.5285179833811573,16606267.331413122
21-3394281-000110-000119,0.4257369935512543,1.5069996118545532,-0.294441720107826,2.859137417123914,2.078264087255001,-3.586932594235825,0.5557938957475994,0.13194758802011888,106.06732567443989,5.801300126735987,63791765.95353668
21-3562554-000055-000059,0.09422006458044052,2.2867684364318848,-0.3644329734569999,2.516908159722222,1.6098598161172266,-3.3327180973307287,0.7869149305555556,0.08394444444444445,75.79578819444446,2.3525049781844207,93144701.85512863
21-4290449-000046-000102,9.716122804093175e-06,0.01709551364183426,-0.447866676961372,2.684904714209402,1.3846320408665962,-2.7955841330851583,0.9906352386039887,0.001133368945868946,215.59923076923073,11.223124258124235,194266.2142919794
21-4610794-000130-000220,0.0013609851012006402,0.43157273530960083,-0.36994803762153716,3.2392970138888906,1.803392333992043,-0.39702049782986215,0.6281326388888891,0.0681848611111111,89.91071041666667,3.6458310888073444,37812029.80606163
21-721633-000007-000022,0.5525327920913696,2.1875500679016113,-0.4488378086802323,2.72974897875817,1.4398318914299735,3.3747000631893376,0.9123039215686274,0.01959865196078431,64.73435866013072,1.4271445022305607,27985734.61044305
22-1166727-000050-000104,0.048531364649534225,0.5401850342750549,-0.4468558373514453,2.032021750992063,1.7346064404833992,0.97217286985367,0.9152212301587301,0.007795138888888888,47.04799255952381,2.3094317391566,6057404.672515217
22-1571634-000202-000212,0.07106774300336838,0.5993412733078003,-0.26043279671383135,3.549258872335272,1.8996579898328447,-4.140012128963027,0.25336119186046513,0.30272150557170546,125.26761749031009,5.465159906775088,34689510.96366888
22-1745126-000103-000150,0.08229079842567444,2.829613447189331,-0.3875237352708926,0.8726611344627427,2.2038762205436613,-2.057068114799384,0.6497338898349854,0.028472639215647678,55.017085355409634,4.169733078639314,7835900.110191827
22-1987331-000031-000100,0.030305812135338783,0.9873450398445129,-0.3609445869648471,1.2268521891755593,2.317168289039951,-2.6060783217952035,0.48627634442851836,0.05690263842437755,69.22945997239475,3.824204652428641,13260744.342521876
22-1987331-000109-000130,0.05974701792001724,1.0164415836334229,-0.3313779633026751,2.769944955406912,1.734838335427296,-3.5581098700802793,0.3431554710327089,0.306332473531962,84.83912196428184,8.970254065734931,15789972.730765179
22-2049846-000032-000057,0.41632938385009766,0.5717573165893555,-0.3452308138561344,2.971814733434606,2.1014180324856495,-1.0352788125497332,0.4659211335358797,0.04044551142939815,75.23830928096065,2.6852671627884437,165323672.74594113
22-2147587-000102-000128,0.24151742458343506,2.88271164894104,-0.3755949339252136,2.3906752339310224,1.69430602696082,0.21527121615042552,0.8186732069370958,0.027056143445032328,121.0336207867921,7.930855389452178,11453987.554751938
22-2288797-000109-000127,0.004203883931040764,0.8053903579711914,-0.4204696187763574,2.4021772608901517,1.4968642073167546,2.086752555955057,0.8620020517676769,0.015391019570707069,102.27959517045453,6.78916572387653,2234568.217437781
22-2384563-000105-000116,0.03951346129179001,0.8758702278137207,-0.4127361789583159,1.9786720036008232,1.8018686671573325,-1.196335005947788,0.860928497942387,0.01713027263374486,59.25291923868313,4.202438309215474,6076625.5461497735
22-2384563-000159-000219,0.49000242352485657,3.184835433959961,-0.39695221278358733,1.8293836082175927,1.9498978904674245,-2.280442712967484,0.6408434606481482,0.06648473668981482,65.81846100983795,8.564552711662008,1770087.080600614
22-2384563-000236-000249,0.7516021728515625,3.8017935752868652,-0.3299628650212108,1.4033277180989585,2.3765542550248098,-2.847327076890734,0.3467545572916668,0.08656304253472226,79.86095594618055,31.06149462344855,196439.9335695219
22-2699216-000106-000121,0.0012674023164436221,1.0806996822357178,-0.31006831704764853,3.6794833140432104,1.4640644892313455,-4.238577756076389,0.2871639660493827,0.24359104938271608,51.334579475308644,1.9984233679939325,34342877.07362403
22-2874101-000008-000024,4.6867346100043505e-05,0.04340638220310211,-0.3267318514831904,4.586234613715276,0.7119123433336324,-3.4785566929796006,0.13598307291666661,0.79237109375,26.49250520833333,2.6413314922745834,105937915.82403484
22-2968300-000233-000236,0.020907364785671234,0.47593045234680176,-0.3751958354270988,2.6212876519097223,1.8112760809356558,-0.3404273152669276,0.763342013888889,0.027154947916666665,133.8121875,3.739174127058134,33481980.11097033
22-3062460-000022-000041,0.004400115925818682,0.36016571521759033,-0.31180834573256705,3.0429575566520475,2.1614522563538925,-3.759226765712568,0.43155458089668625,0.08895833333333335,89.67838267543861,3.514768996962302,96574368.75849783
22-3147567-000007-000050,2.0611587387975305e-05,0.1889227330684662,-0.45223024249603516,2.1434010130887065,1.6774997660419673,0.9483475977321597,0.8959502171925015,0.002626243141289437,44.66991662379973,2.189943163077226,3415468.806267349
22-3292225-000103-000149,0.5088486671447754,3.292515993118286,-0.3830406130029375,2.9265192097347543,1.8013445097152185,-1.3994813197506495,0.6835743095433414,0.0578192507519825,93.69976654361501,3.736245901309994,27154935.15615623
22-3394281-000022-000031,0.06273188441991806,0.4348877966403961,-0.26772126404272956,1.4299146233424782,1.9753735542601614,-2.7481304449945703,0.8508476223136717,0.0128037837219936,179.14422182213076,10.211385426529901,8513375.787507076
22-3394281-000046-000058,0.05128317326307297,1.99945867061615,-0.3007422383286102,2.1783598572530862,1.8177020719827715,-2.794061628595465,0.6963185871056241,0.12121420610425242,142.6419202246228,7.6777436220234705,38236610.356134444
22-3562554-000001-000010,0.9834147691726685,3.2091429233551025,-0.3614338789706352,2.6052924558080806,1.603200796753696,-3.3338364780618686,0.7535179924242424,0.10261837121212124,76.2816966540404,2.3152382065105055,114025002.8799314
22-4290449-000053-000105,0.0009844894520938396,0.33348244428634644,-0.36604098026535326,3.7426751376915717,1.5929783312400279,-3.741596737869672,0.4440086206896551,0.2665253831417624,59.20913074712643,5.843138705842324,15772456.973353676
23-1168267-000003-000030,0.006045213900506496,0.473219096660614,-0.31900949445641086,3.3371769943019944,1.9218528775454264,-3.2136169975664757,0.5568761870845205,0.10153074548907885,114.12505519943021,,134231174.08044806
23-1571634-000110-000125,0.03135494515299797,1.3913147449493408,-0.3035216308980601,5.755567365148578,0.8380249729022116,-5.4660978715290405,0.002121689276485788,0.8271095768733849,33.4724447876292,15.011290380767917,1283575.7007655015
23-1571634-000242-000253,0.151335671544075,1.080477237701416,-0.3141398330826195,2.087870706826012,2.1016869958912174,-1.82341084177837,0.6434707418173987,0.008972599052540916,151.6533881083118,11.745968877297868,14268567.210421829
23-1745126-000024-000045,0.14004884660243988,2.838916778564453,-0.4196602174404663,1.4513242564359814,1.9955572873800957,-1.4598480319454443,0.6399721549724819,0.08697645168560564,57.857377841755905,3.6409880681985545,10579595.426838377
23-1915618-000150-000209,0.033164314925670624,0.7025061845779419,-0.3231699585698522,2.3024842122395834,2.0162830427968252,-2.8313534214726204,0.6810684317129633,0.11310944733796298,94.3046759259259,6.81334958330648,37333917.22544658
23-1987331-000107-000118,0.4841054379940033,0.6120622754096985,-0.27297094501574615,4.249800475177891,1.8188191706699852,-4.591908935671201,0.2546107050937969,0.3197515380486394,75.82764565010942,8.285630024786375,9176998.772560142
23-2049846-000049-000105,0.38337624073028564,0.4842681288719177,-0.374028345568991,2.509023673989494,1.6225717073964776,-0.6054237698286014,0.7948891838051995,0.04425413995726497,138.71233557024573,4.684807927161409,92544246.70022461
23-2147587-000000-000038,0.07390756160020828,1.460551142692566,-0.33214671523998784,2.608345934816157,1.8503183041416715,-0.6218997988165936,0.5946092491948471,0.10535552536231885,143.3353862218197,8.113806790592331,27617860.0868332
23-2288797-000041-000120,1.9590941519709304e-05,0.9413052797317505,-0.4647253296519551,2.5824241190159576,1.4351678354987079,2.8476424772366276,0.9492501477541375,0.005854018912529552,66.103279587766,,2248620.4136503343
23-2384563-000000-000027,0.4486771821975708,4.798455238342285,-0.3387533909063212,1.7102142094017097,2.2210283203324517,-2.9847630450387292,0.5106891025641027,0.06804594017094018,82.4982556089744,19.774731843194495,649094.920482056
23-2384563-000038-000106,0.5487285852432251,4.1292805671691895,-0.3652509541561272,1.6949065180759808,2.0360244990968925,-2.8202148167828334,0.6503880718954248,0.0339733966503268,80.89591299019611,16.13093206626097,1186403.9714421413
23-2384563-000134-000139,0.7272790670394897,1.6922955513000488,-0.4018147447513584,1.8647901475694446,1.7652142604109065,-1.3888356476960357,0.7819285300925927,0.042683738425925925,68.24441695601853,6.456811745178108,3687814.980725076
23-2532946-000035-000045,0.00017436681082472205,0.08253563940525055,-0.28207677711416507,3.437240914786967,1.6209416124183704,-4.08295662593985,0.46895989974937347,0.2815768588137008,139.38972639933164,3.349106097094451,94690062.84722042
23-2703016-000129-000214,0.019024556502699852,1.229535698890686,-0.36791303746785653,2.227630447673753,1.8284807947079669,0.29205849122656524,0.7647154349565617,0.01644318701417467,105.91241305155467,5.213347531849788,45154759.13986364
23-2968300-000033-000051,0.23831181228160858,1.6039317846298218,-0.3920971576698586,2.5922753511679293,1.6051348187003074,-0.5000550349688294,0.7750694444444445,0.04877209595959595,127.92754695391413,4.376837351584942,21349674.709998984
23-3068470-000200-000244,0.001088704913854599,1.1121364831924438,-0.3655193005987049,1.9560081912878786,1.783030121165779,-2.3967964344618062,0.614193023989899,0.14335637626262626,104.37614393939393,14.947962345090014,8504522.71958294
23-3147567-000054-000108,0.11950819939374924,0.8892351984977722,-0.36248074052252804,3.0231952160493827,1.7563917813460697,-1.6109378234540352,0.5665956790123456,0.15100440917107583,78.98227447089948,2.757822397025548,58586638.81551986
23-3292225-000110-000118,0.17061088979244232,2.608567714691162,-0.3142839996762875,5.454517786949686,1.6743331217171242,-3.1764350297268082,0.29015330188679245,0.2915310534591195,70.67514347484277,3.0720927149707924,61924395.156642
23-3394281-000017-000026,0.04447120055556297,0.22518354654312134,-0.2792007356761829,2.974330461248286,2.5665910775116734,-3.7643867708154723,0.5056375743026977,0.012289951989026061,109.11252314814816,5.5326857438423325,18832933.10940491
23-3430192-000207-000257,4.778367292601615e-05,0.18187516927719116,-0.43014861139880567,4.431048738425924,0.9868434953475852,1.9768219025969325,0.3756237268518517,0.31580810185185193,38.27958136574074,1.5773952942103238,104900589.23289615
23-3562554-000037-000047,0.3154984414577484,2.2718915939331055,-0.3558559536915711,2.6786656539351843,1.6053188561027707,-3.3000790875470205,0.7455815972222221,0.10070963541666667,83.87502821180554,2.4859442150943787,144864725.53632534
23-4290449-000037-000104,0.16236668825149536,1.3220434188842773,-0.35491272232582816,2.6525501736111106,2.0903449892984645,-3.2528481296741454,0.46128979700854683,0.16741506410256413,73.69877136752135,6.821755063416522,6764550.157524065
23-726546-000039-000059,0.10257786512374878,1.0288465023040771,-0.3870802615705015,1.9469560644045403,1.7063885352471253,-1.8282530754430975,0.6327911225124377,0.02947323927238806,95.0258332361629,5.660007576500721,3756502.1647511497
24-1168267-000137-000148,0.005075329914689064,0.2955506443977356,-0.3096451757002666,3.147351251714678,2.1078378462679717,-3.6718789276834713,0.3490726451760402,0.15746027663465936,114.48693701417469,2.9235279970141255,185306424.59501988
24-1571634-000023-000032,0.00039223392377607524,0.05467623099684715,-0.4228409059277951,2.722698244252114,1.3944324784526256,2.6206051740263274,0.9061921908033828,0.04231302854122621,110.56004145745241,2.79489100403905,34055988.91951472
24-1745126-000108-000118,0.011221762746572495,0.4171881079673767,-0.33021315595742257,2.433428346310716,2.168824103935995,-3.2753826167288493,0.5234651155604993,0.06946452848844396,75.83966135211965,2.9263552800677317,110751966.65131891
24-1915618-000112-000138,0.001512901741079986,0.09531426429748535,-0.3062913642594043,0.9362314102564102,2.297278973634135,-1.981154594684829,0.63533547008547,0.002089476495726496,108.06524706196582,7.051080904376223,10807217.898688748
24-1987331-000042-000058,0.0003938467416446656,0.056375160813331604,-0.30861551693559147,3.847963772880161,2.384501842059842,-4.28755123247363,0.3118675499528342,0.10933465302194396,80.04168155485046,4.800643026821267,15298615.776239732
24-2049846-000109-000136,0.09746137261390686,0.7080785036087036,-0.35249108155247727,3.008824681991186,2.0312128803525797,-0.9666224673018503,0.47089968950320515,0.09262820512820509,82.33579393696579,3.119312498788617,84777229.26243193
24-2147587-000157-000218,0.3624529242515564,1.6472378969192505,-0.41693582389734474,2.4993832153231663,1.5817022263633254,-0.02398645346352356,0.8881820382473977,0.012230997337206487,96.78368221980152,6.777592783939491,10108835.524682164
24-2288797-000000-000033,4.8319168854504824e-05,0.10129538178443909,-0.3676411869073918,1.591848328993056,1.9116464006524505,0.22683522664387942,0.7377022569444448,0.015927734375000002,90.96887044270827,4.747326111627539,19253517.73626826
24-2384563-000030-000059,0.017202289775013924,0.854768693447113,-0.3793095894242871,1.6866823784722231,1.8211584074478464,-0.3678491448877726,0.7402006448412702,0.025644593253968253,77.20850074404765,3.6172039595141405,8049223.687183941
24-2532946-000023-000111,0.03488941863179207,0.8061179518699646,-0.26589156343729337,2.9868528091060997,1.8140975467982408,-3.745485385283958,0.3908360310498468,0.24504969019771636,118.46092314118624,4.2269883409622695,105948684.42959835
24-2532946-000126-000200,0.002369245281443,0.3814546465873718,-0.2652710176852463,3.6443507973364766,1.886683271571775,-4.07410167978924,0.2942650744508329,0.3366774780087473,132.68824143692572,2.9553287633168965,141280436.91979277
24-2707830-000035-000110,0.0020559572149068117,0.08627928793430328,-0.3042356549739259,5.707197015542331,1.4330222174324507,-5.144313533192791,0.11506365740740739,0.408314318783069,75.32719890873015,2.892786718435144,116519505.58831991
24-2874101-000008-000044,5.9253579820506275e-06,0.06877096742391586,-0.3234907618434542,4.5815410686728395,0.7096312518531653,-3.423760788182388,0.1370792824074074,0.7924675925925927,25.659006558641977,2.693816662240088,100188611.71775798
24-2969140-000000-000040,0.007267458830028772,1.6678111553192139,-0.37973349510840804,5.291273880208334,1.5895817048340815,-4.941282688856338,0.09037534722222221,0.31542031249999997,30.08102309027779,2.4995418924718087,61593262.08513635
24-3077856-000007-000023,0.004799939226359129,0.5697872638702393,-0.3299964523240699,3.2855313946759264,1.79311137564053,-2.821035486744068,0.44439959490740755,0.13050817418981486,100.38750795717591,3.669550685065658,144266334.77880415
24-3077856-000134-000146,1.976256012916565,2.378830909729004,-0.26773490590144694,5.843994574652778,0.8719460566667967,-5.47665875515408,0.06775366512345682,0.5905367476851853,87.76072530864195,6.256872294712129,34225302.13415324
