id,audio_harmonic,audio_engergy,audio_centroid,audio_contrast_low,audio_contrast_middle,audio_contrast_high,audio_zero_crossing_rate,audio_slience_rate
2-2384563-000015-000025,0.012595847800925927,0.011226322501897812,848.1742538262342,19.96149666445716,13.575473468137153,43.71431926119363,0.08120319700460829,0.95
2-2527417-000035-000045,0.011085792824074073,0.10378123074769974,1211.4058164579735,19.174699054074992,13.467623239268086,34.26054984135761,0.08458291330645161,0.0
2-2660693-000115-000125,0.013129340277777778,0.03767985850572586,1149.4158154031682,18.991426446185923,15.18197972937962,39.14871810350877,0.09854955717165899,0.19
2-2810002-000125-000135,0.011980975115740741,0.10247001051902771,1385.4134152751385,20.403704503828685,16.205842864848336,36.62631125828553,0.1391196536578341,0.0
2-2941599-000131-000141,0.013111255787037037,0.1336127370595932,1207.0953341372253,12.536317335241321,15.26861529740511,42.813140271579975,0.1402987291186636,0.05
2-3048829-000155-000205,0.012297453703703705,0.17299748957157135,1457.773969355002,14.256533946672745,12.14985174938308,36.40422096819257,0.1639814948156682,0.14
2-3138116-000041-000051,0.01339156539351852,0.1315000206232071,1632.1427703451045,20.987037556060628,14.565601908994566,35.697187639806856,0.15276902721774194,0.03
2-3201662-000017-000027,0.013038917824074073,0.29731523990631104,1140.507136343917,24.11115485177449,17.76212908677075,37.24157418906891,0.08591274841589862,0.0
2-3274786-000141-000151,0.012505425347222222,0.2622683346271515,1890.533583662649,22.300043188094186,15.143358594185518,32.2302023843581,0.20838583669354838,0.0
2-3382615-000110-000120,0.011646412037037037,0.278925359249115,1384.4331505878272,21.89918276290453,15.928480556982928,35.322446781425434,0.1312283986175115,0.0
2-3545880-000129-000139,0.011601200810185185,0.001695742248557508,1058.9098266532294,24.17070241307476,11.984980368262093,37.411670831172856,0.08267479118663594,0.98
2-4290449-000124-000134,0.011800130208333334,0.022098839282989502,1171.4359490722916,19.809376020132483,12.19794624084868,37.2355287569299,0.1312283986175115,0.56
2-673325-000200-000210,0.011818214699074073,0.016383536159992218,844.9758270211719,19.290499859503157,14.993003175870099,40.6387755408048,0.07949083741359447,0.8
20-1166727-000110-000120,0.012044270833333334,0.15913623571395874,1347.639709256137,17.980277461186123,14.158800659493663,37.04286705952136,0.14033473142281105,0.0
20-1166727-000237-000257,0.011213421700709837,0.04834635928273201,1279.253709854471,15.499091614790139,12.554459492422325,37.92690440449715,0.15000859013310186,0.245
20-1571634-000114-000121,0.011668731928954977,0.015208441764116287,1160.1005251376716,16.42717836247508,12.45783808664741,38.977810402755146,0.12464985094572369,0.8571428571428571
20-1745126-000035-000059,0.012971769323671497,0.03823705017566681,1921.112982459151,11.654067118936938,11.02851175358,34.01754666937503,0.2868115045849421,0.3541666666666667
20-1987331-000000-000008,0.012118957431457432,0.07287436723709106,1280.5272251325423,15.136944119722617,12.382048344179989,41.73971813793129,0.15469255118534483,0.3
20-1987331-000001-000011,0.011962890625,0.08554472774267197,1276.6872434471343,15.039354295465644,12.923167627431239,42.834473799291324,0.14684664818548387,0.24
20-1987331-000100-000110,0.01199905960648148,0.10872150957584381,1545.7333803175775,21.275081325963704,12.093291159101785,36.51836443460115,0.16761997767857142,0.0
20-2049846-000026-000039,0.01169700512135382,0.014031318947672844,1508.7600696691718,18.747834521351276,14.962092109914943,35.58670044879181,0.16605211576957296,0.8307692307692308
20-2147587-000010-000030,0.010941800666376938,0.0670698955655098,1316.6461314954909,22.054761749411163,12.137299458883456,36.82453665736879,0.14659175166377314,0.0
20-2147587-000221-000231,0.011745876736111112,0.05831509083509445,1399.8005069928122,17.036009605951158,13.187594824062824,36.890935953081325,0.166638914890553,0.0
20-2288797-000040-000100,0.010611328407938577,0.0862458199262619,827.8887737244023,13.636034354786203,12.6300554789769,38.70614443609189,0.07203278718171297,0.0
20-2384563-000207-000217,0.011664496527777778,0.005713269580155611,569.0473577528169,22.6686068671337,10.813302725872024,40.40196283589048,0.03867097494239631,0.97
20-2532946-000040-000111,0.013590768799102133,0.061599645763635635,1341.2583158924856,15.983392216464246,13.113295737223968,41.55484405212285,0.17842045029895368,0.0032258064516129032
20-2532946-000111-000139,0.014500491871181527,0.04984544590115547,1763.0434971412033,13.556770930060905,12.67015916031051,36.63840166891795,0.21016708272971854,0.3535714285714286
20-2693813-000238-000300,0.011700236966824644,0.12368723005056381,1304.6779961575235,21.413575178518297,16.162105229526833,36.2637614086932,0.11845600328947369,0.0
20-2853851-000106-000120,0.01252457066004552,0.18391859531402588,1239.142711225369,19.638158654555525,15.507946858398295,36.755295500091385,0.11030160633250825,0.0
20-2965393-000027-000047,0.01169328552803129,0.12627172470092773,1998.006926483712,21.05551178304957,15.369514669675734,32.316957457944824,0.29346946433738424,0.0
20-2965393-000115-000125,0.012333622685185185,0.1474149078130722,829.3627809043555,22.43935425879019,15.574989592160769,49.52167001483223,0.06072688652073733,0.0
20-2965393-000218-000228,0.012966579861111112,0.28221216797828674,1279.5964648921718,19.764994008618725,13.103001556826841,49.649421912775736,0.14488902289746544,0.05
20-3062460-000021-000048,0.011124530327428878,0.053627606481313705,953.8479725661431,18.62481306443224,12.778127807933055,41.82573996289251,0.10416471242495712,0.007407407407407408
20-3062460-000117-000129,0.01119998794890335,0.08524593710899353,863.461782027507,20.05391186609736,12.453272305407552,43.57537222049571,0.09454627403846154,0.0
20-3147567-000144-000151,0.013462928541924825,0.041303545236587524,1452.6652562839226,14.984617379486421,12.884252416667838,35.74994579173753,0.13117740028782895,0.38571428571428573
20-3292225-000216-000230,0.011593471963583695,0.15111874043941498,1039.4720656427685,20.177263222551517,14.146518116324973,40.111816690180795,0.11103322246287128,0.0
20-3560251-000117-000152,0.014028709917971663,0.2751932144165039,868.2749124933657,25.819406307915013,17.07977409746203,40.046608209891716,0.057394065604304635,0.0
20-4290449-000232-000309,0.011841795956746592,0.017387306317687035,1860.23838150495,16.633598717927192,10.880308781684532,33.650776383280075,0.26815084586466165,0.7135135135135136
20-4599851-000004-000033,0.013092650879296563,0.058178409934043884,1430.127353511504,17.601979148933225,13.706554455696928,40.17576430099164,0.14308746630391375,0.0
20-709122-000107-000135,0.011617220668944807,0.012788168154656887,1017.0799067983356,20.15041532225208,14.538707938599684,35.490531245927244,0.07261243403352649,0.8178571428571428
20-709122-000138-000203,0.01218355347004982,0.009856658056378365,1181.522474262001,18.472912113076706,13.600750385903993,39.022672610953116,0.10089427806712963,0.94
21-1166727-000013-000050,0.011606723084156088,0.053366899490356445,1347.5886841058482,14.742862174732037,13.110718034471242,37.42306466376499,0.15977137668389724,0.16216216216216217
21-1166727-000211-000226,0.01140528549382716,0.1460815966129303,2065.7311139391873,15.550997789203699,12.000198991427027,30.716829471695455,0.3179296875,0.0
21-1571634-000115-000130,0.01197193287037037,0.02632218785583973,1862.927099932362,13.816939968708715,10.85769619509082,34.23820889723078,0.2673858173076923,0.5
21-1745126-000238-000259,0.013336783988957901,0.02471252717077732,1547.6483791927317,13.297095106096034,11.478388887028455,36.35485231750889,0.20441414873068434,0.6333333333333333
21-1915618-000111-000126,0.011393229166666666,0.017453964799642563,1684.7617303450022,18.00132767075476,12.507642093700404,34.46381876636097,0.20667067307692308,0.6933333333333334
21-1987331-000020-000036,0.010727696344553022,0.05836164951324463,1271.4208283722353,15.800810606368145,11.41652024660706,36.49974674802444,0.1361218050036127,0.44375
21-2049846-000230-000242,0.012834417932031815,0.00832429900765419,1407.9858602995819,14.80493817826596,12.450138462602203,40.897787039564264,0.1624042217548077,0.95
21-2147587-000140-000159,0.01183603871361073,0.05190220847725868,1538.6432178254117,21.394413291255866,11.164265622957153,36.00756132393716,0.1924635986922141,0.4263157894736842
21-2288797-000113-000140,0.011496913580246914,0.16128498315811157,1011.8014088112623,15.522270988424996,12.82228584561152,39.893847209476455,0.10966478612778731,0.0
21-2384563-000144-000154,0.011393229166666666,0.013281858526170254,867.5632774931747,22.898192257340437,15.94688359388894,40.58470250147885,0.0710978002592166,0.98
21-2532946-000030-000053,0.013365299823633157,0.08003288507461548,1285.518695321348,18.77638591674596,13.573635551816032,36.67725754827054,0.13920240191146882,0.19130434782608696
21-2697900-000142-000158,0.013221588852696345,0.23592989146709442,1285.4076147178178,24.816227882897003,14.568829169885253,32.75702302197203,0.045530109736271675,0.0
21-2866528-000116-000148,0.011657150625339858,0.2708964943885803,1448.8655996305013,19.57637938841737,13.984514240442707,35.199744555222246,0.15819958673007245,0.0
21-2968300-000138-000200,0.012658800684570827,0.05353084206581116,1403.9323515447911,16.500271264330966,14.9500015924468,39.99851966621036,0.18542043585526316,0.06363636363636363
21-3062460-000111-000137,0.010486320071325087,0.10691066086292267,997.1668775073753,22.57862861628528,11.926423853689641,42.10479819671832,0.12345769273618538,0.0
21-3147567-000051-000109,0.011612598488502974,0.0995626151561737,1063.6035624770936,21.573769490278803,12.370586872968405,40.336005775027445,0.11461429546915167,0.0
21-3147567-000133-000157,0.01177536231884058,0.11333885788917542,1269.8096672501715,19.015487547227107,12.437188810725011,36.469074489795915,0.12588889810569498,0.0
21-3147567-000231-000244,0.012754676018704074,0.041139405220746994,1046.99997916225,19.17900196348011,15.381457428071032,42.75270732471148,0.11503106928380782,0.25384615384615383
21-3292225-000056-000116,0.01263037809647979,0.0074247815646231174,1702.058358017249,17.164306675907863,12.81016747322575,34.84877370925695,0.2159762912326389,0.95
21-3292225-000135-000210,0.011750144999585715,0.0928996130824089,1336.5954340443855,18.532093127111178,14.352582501580521,34.832381448132395,0.12542490169701986,0.05142857142857143
21-3292225-000231-000259,0.012209407683545614,0.018763376399874687,1625.181374627778,19.361016261312503,12.970819513873309,35.407759568113505,0.18568592197847683,0.8785714285714286
21-3394281-000110-000119,0.01075786769428388,0.21382783353328705,1374.426433750953,12.3690030511306,10.893306869721878,34.222003743260494,0.1377478966346154,0.0
21-3562554-000055-000059,0.012298387096774194,0.2706238031387329,1664.5669528377575,15.765993054670746,12.445924051203475,33.226699497713525,0.18092484907670456,0.0
21-4290449-000046-000102,0.010750316684762938,0.02019706554710865,2006.4347243076904,12.804880774799814,10.778237241406593,32.54341934033969,0.30934169526734107,0.69375
21-4610794-000130-000220,0.013481138366968222,0.23020292818546295,1201.7316468229544,13.694985870444803,15.203668263373645,37.5600608779332,0.13280208212546382,0.0
21-721633-000007-000022,0.013159481095679012,0.03686835616827011,1971.4328351096615,19.927900338617036,13.442316128649864,29.57261742857962,0.20384915865384615,0.2866666666666667
22-1166727-000050-000104,0.011451220773846473,0.08535964787006378,963.6615556019701,14.093823068260313,14.231845512794745,43.22013865410202,0.0915148643770627,0.06428571428571428
22-1571634-000202-000212,0.013047960069444444,0.025358717888593674,1381.5120351625412,13.037363714966471,12.43223127236878,38.819271464689564,0.16847503240207373,0.45
22-1745126-000103-000150,0.012921062372755877,0.04312586784362793,1592.3812200689777,18.72133399948207,13.355466970254483,38.616527758203596,0.21699093549679488,0.05106382978723404
22-1987331-000031-000100,0.011812425059952038,0.05808977782726288,1294.8608765635397,14.103381600595666,11.509923687754307,39.20095702525486,0.14549845247603835,0.15517241379310345
22-1987331-000109-000130,0.012663906142167012,0.0916009396314621,1437.8137170213558,14.237776752100869,12.778440567501654,39.63871881275445,0.16154240825055188,0.014285714285714285
22-2049846-000032-000057,0.012382690302398332,0.019668053835630417,1445.060867459261,17.01922326907944,12.568156630991995,33.75004786125684,0.14260344328703703,0.676
22-2147587-000102-000128,0.010771899030424607,0.08976152539253235,1550.992973917017,19.04792430199439,11.451019998217475,36.09022579414388,0.1935177835338681,0.0
22-2288797-000109-000127,0.011708072037305032,0.17545033991336823,1345.1975144036358,15.628141726367629,12.210214335629297,38.03968653517482,0.1344643717866324,0.0
22-2384563-000105-000116,0.011885999474651956,0.007563315331935883,1356.6849683849364,19.288851846621057,11.58101225218064,38.03708377678197,0.16160878413865545,0.9727272727272728
22-2384563-000159-000219,0.011077611183543386,0.017331648617982864,1497.5916988563501,20.101416436681397,11.268986998478859,34.17139684458579,0.1779468677662037,0.66
22-2384563-000236-000249,0.011154252950345134,0.016173403710126877,1705.0864430604017,16.62096613706192,10.938656421099122,34.25318265005499,0.25227980427046265,0.8538461538461538
22-2699216-000106-000121,0.011453510802469136,0.14143018424510956,1070.6389484666238,20.17469365276238,12.10010135068288,41.00528080368494,0.11006460336538462,0.0
22-2874101-000008-000024,0.011909609120521173,0.14177101850509644,1646.3198034743632,16.18917397906357,14.557846557421557,36.29322232780603,0.21491572209176302,0.0
22-2968300-000233-000236,0.011494252873563218,0.12751027941703796,917.4786768481338,15.463280751913933,13.638735386630902,41.7328761918821,0.09285481770833333,0.0
22-3062460-000022-000041,0.014193720469440634,0.17081589996814728,932.0762868368253,21.925451544049967,13.059035234206934,39.219374502795944,0.06974462059002433,0.0
22-3147567-000007-000050,0.012799605582524272,0.07317733019590378,1111.8446304590245,18.422587492383943,14.212307423582796,40.74449291107631,0.11709857809132543,0.011627906976744186
22-3292225-000103-000149,0.011003909698574852,0.18284079432487488,1305.1607989857964,17.72876284285691,11.229370985395738,36.35476346160655,0.14949084866431453,0.0
22-3394281-000022-000031,0.01105892742453436,0.2854197919368744,1295.6246608466543,14.772217435400666,11.794470726355865,38.48715444873637,0.15708633814102563,0.0
22-3394281-000046-000058,0.01243522535550735,0.16743801534175873,1508.0338360359704,20.50809927061996,16.007199762728725,37.09039585999561,0.17679161658653847,0.008333333333333333
22-3562554-000001-000010,0.011962106615285807,0.2756083607673645,1612.7253122559844,15.550535429497671,12.336359633603873,33.06912464951926,0.1756260016025641,0.0
22-4290449-000053-000105,0.011764883104362496,0.032050326466560364,1707.3190564592164,15.277613144240165,10.501889283520747,35.72933198680284,0.2240516075721154,0.5416666666666666
23-1168267-000003-000030,0.011285560923242084,0.01899729296565056,1372.4755466364054,23.55367407512902,11.413801889471552,34.60140434013662,0.1630691868567753,0.7777777777777778
23-1571634-000110-000125,0.01175491898148148,0.0333118736743927,1263.484306055222,14.157239680486482,14.003611284529924,38.99486414776623,0.1483233173076923,0.18666666666666668
23-1571634-000242-000253,0.012115839243498818,0.014452921226620674,1078.4256051920731,18.210530944291058,12.966857407816816,41.945076085546646,0.10976685596113446,0.7181818181818181
23-1745126-000024-000045,0.012103174603174604,0.02995148114860058,1962.3510723397767,15.032648505328979,15.033229383657515,40.987329535584266,0.31594276007174393,0.4523809523809524
23-1915618-000150-000209,0.012698140527358634,0.021050238981842995,1655.2107467158496,19.509126691275434,12.98068860912177,32.73929797921655,0.2054274064781022,0.6526315789473685
23-1987331-000107-000118,0.012230759127922248,0.10491177439689636,1251.5461019953002,16.138295896230467,16.803478799224695,43.623911133811646,0.13444147190126052,0.0
23-2049846-000049-000105,0.012305465074194716,0.009750256314873695,1423.3401864186212,13.31655103976233,14.548592288742103,40.642259715393415,0.15466379154624277,0.925
23-2147587-000000-000038,0.010838770604395604,0.08962403982877731,815.7180321666176,19.80875677269785,11.705618419499846,42.27410773261806,0.08166027534298781,0.0
23-2288797-000041-000120,0.011332366503049234,0.2320423126220703,1556.6566853389575,16.907434639376554,11.649861164778573,37.76370859793554,0.22937316531658739,0.0
23-2384563-000000-000027,0.0113191089640365,0.0179869644343853,1431.8028808355061,18.818755803460988,12.391595998189038,35.19627229210139,0.17752415442753003,0.7074074074074074
23-2384563-000038-000106,0.01127420523972248,0.01695089042186737,1430.0605875140982,20.487045710501874,11.70488372478259,36.444328920263594,0.16520155344577814,0.7357142857142858
23-2384563-000134-000139,0.011658031088082901,0.017683375626802444,1116.0959671555909,19.738401962788483,13.337782780855173,36.321812900956864,0.10739947677752294,0.74
23-2532946-000035-000045,0.011375144675925927,0.08852142840623856,1565.443638231719,13.270567194174804,13.056140062997835,31.887754330165034,0.13123514904953917,0.0
23-2703016-000129-000214,0.01235216872905388,0.06829885393381119,1216.5261740588821,22.085157267652157,16.033690132318668,37.72528775135795,0.1278259906572165,0.1
23-2968300-000033-000051,0.011808570509728252,0.17088428139686584,1043.6626008411113,15.78060680210464,15.224290006369271,43.10954620091393,0.11515655125321336,0.0
23-3068470-000200-000244,0.011026262027151706,0.211087167263031,901.6434638224354,14.04018091184189,11.674563422261055,38.02284857101307,0.07597224051633299,0.0
23-3147567-000054-000108,0.012272398096420443,0.25049662590026855,1442.3606225289664,19.074230870685863,16.06921592367039,35.83876124108338,0.14285852413366337,0.0
23-3292225-000110-000118,0.01250225468975469,0.06852171570062637,1553.8516792526962,13.937000475562797,10.635408437930122,35.8998173711627,0.2095147494612069,0.3125
23-3394281-000017-000026,0.009824582530507386,0.26843634247779846,1366.292506150784,15.924865924535899,11.371203130475484,32.67727042330866,0.12154447115384616,0.0
23-3430192-000207-000257,0.013363343771746694,0.0043522086925804615,1378.4246648588733,16.000192123600634,13.482499658715831,38.136803343054616,0.15139481751507422,0.99
23-3562554-000037-000047,0.011809172453703705,0.2758932113647461,1584.5118859869735,16.421585593485275,13.596537554841113,32.730973910507586,0.17738335253456222,0.0
23-4290449-000037-000104,0.010332796564680623,0.024017851799726486,1855.4198634743398,15.918360968259831,10.440727621379716,29.732741475721507,0.266195359401801,0.6444444444444445
23-726546-000039-000059,0.012385919165580182,0.044301651418209076,768.7410608137558,17.383955435985172,14.726310884360908,40.07035992796994,0.06285603841145833,0.36
24-1168267-000137-000148,0.014956002101392172,0.07894493639469147,1563.7636199237875,24.32655181104774,16.23609288269906,38.927130870570195,0.18549353335084034,0.0
24-1571634-000023-000032,0.013346981374438021,0.02297896333038807,1091.811869682307,17.74052843551197,14.358466537948777,43.44590379614547,0.12056290064102564,0.5111111111111111
24-1745126-000108-000118,0.010561342592592593,0.01315961591899395,1247.2425658669815,12.888260914508644,14.26521644236627,41.24681195270637,0.1704349078341014,0.97
24-1915618-000112-000138,0.016344171403098184,0.04469973221421242,784.6274671280975,15.257902401246477,13.761719713377083,55.43217335959518,0.09968335700757576,0.09615384615384616
24-1987331-000042-000058,0.015223488961273977,0.05984284728765488,756.7808083983631,18.05913008310631,16.79368975687975,49.027647986238065,0.10013293668713873,0.09375
24-2049846-000109-000136,0.01299651100375738,0.00888014305382967,1034.6458342525361,13.686411847345898,15.535978728701549,42.79045282379112,0.09379438920454546,0.9074074074074074
24-2147587-000157-000218,0.01234903381642512,0.01590491458773613,1111.3765252197782,21.27695246498324,14.987466033500043,43.47898456014931,0.11588865031732892,0.8333333333333334
24-2288797-000000-000033,0.011717720685111989,0.12148825824260712,1321.1085101917188,16.418561389219946,13.054146936765344,34.837753468398034,0.14466360713658707,0.0
24-2384563-000030-000059,0.011128597122302158,0.0034024836495518684,1014.152170847677,21.80219056024761,11.47594361409245,38.458918213226305,0.08376753444488817,0.996551724137931
24-2532946-000023-000111,0.013562246994139326,0.0737745389342308,1691.9863339032195,18.139860193732527,14.958597621274066,36.685765882146775,0.2310995055857488,0.0
24-2532946-000126-000200,0.01550108723458685,0.05553419515490532,731.5959634123002,15.872509163539474,20.767203983370536,48.03001208114942,0.06849793229877217,0.0029411764705882353
24-2707830-000035-000110,0.01284282044908443,0.2958519458770752,1310.9520273629196,22.854795967441717,13.011844558084245,35.54804689427206,0.11144971026490066,0.0
24-2874101-000008-000044,0.011682266505636071,0.12111935764551163,1641.9750208868406,15.056075764438802,14.45165509478263,35.65599126406426,0.20251417712355213,0.0
24-2969140-000000-000040,0.013791494527795897,0.04252304136753082,2197.911339598836,17.03462326154196,11.061533342422742,32.13348538029935,0.2911842319669757,0.285
24-3077856-000007-000023,0.012214983713355049,0.04047098755836487,1709.1520752518816,16.041600841606503,13.621884885909733,33.8222776822099,0.19594895908598267,0.19375
24-3077856-000134-000146,0.011297903109182935,0.05552562698721886,1498.1834998150225,19.048905210361788,14.135929353923201,34.04986572096339,0.13854229266826923,0.03333333333333333
24-3147567-000100-000128,0.012060551931241587,0.1329859346151352,1514.728376939266,20.349223241639,16.2950042778198,34.69268768544629,0.15857418641349338,0.0
24-3292225-000020-000053,0.011080917874396135,0.21453142166137695,1246.1435762044264,15.932683620784047,12.45668393795942,36.80366177834977,0.13503994030898878,0.030303030303030304
24-3292225-000235-000256,0.013073671497584542,0.005958263296633959,1599.991178052557,14.218678138661465,11.07669015206353,35.54041898802343,0.2068242963576159,0.9666666666666667
24-3394281-000013-000020,0.010713548120611318,0.14614228904247284,677.0937585001441,16.398720315352033,22.822868404045135,37.005310429788835,0.05242277446546053,0.2571428571428571
24-3394281-000045-000055,0.010932074652777778,0.1402454674243927,1225.6201112065062,17.23548952431793,14.463405356442342,37.21888236979051,0.12839996759792627,0.0
24-3430192-000033-000111,0.013271233974358974,0.005146826151758432,1395.7886947933594,14.870130361414912,13.355699561915305,39.37627447301955,0.1510891053734756,0.9815789473684211
24-3430192-000150-000230,0.013383797202290352,0.003814905881881714,1421.273853497519,16.097996868879726,16.211572639902908,38.504372496908815,0.17735472642670916,0.9975
24-3567898-000014-000030,0.010784247195077814,0.1175125241279602,1361.0156987312803,17.343403494685262,13.211834964593814,36.560053451438904,0.1632214143786127,0.0
24-4290449-000047-000117,0.011551932367149758,0.031335774809122086,1739.7456859167273,15.203709690998982,12.379973349880341,34.048909460515105,0.23267393981839257,0.5833333333333334
24-4290449-000226-000244,0.010662887924103553,0.029628077521920204,1693.918604562507,15.969782846515368,11.14214645578185,33.254861593279045,0.23059678261568123,0.6166666666666667
24-4637448-000000-000020,0.01180193394176445,0.09653552621603012,830.3987947238943,20.58667813055557,16.24920410081071,48.88259082333454,0.09200597692418981,0.0
24-726546-000000-000021,0.011637336093857833,0.06340692192316055,757.5779801776986,15.024083384339178,11.550744165108307,39.80992175376121,0.06665739686810154,0.0
24-726546-000054-000104,0.012812861689814815,0.02951551228761673,807.2631821844077,18.111204589638422,16.99691322180862,41.014527264855516,0.06546343966013825,0.61
25-1168267-000056-000145,0.013709450660036702,0.044974565505981445,1455.9872718330794,18.467298369703414,14.339379656449214,38.46118426149768,0.1659097382516572,0.4346938775510204
25-1571634-000020-000216,0.010365857471609384,0.05594367906451225,1864.8275455655892,14.747310536584237,11.113978435833008,30.992046720812613,0.2719851612520008,0.02413793103448276
25-1745126-000000-000031,0.010928147212869435,0.0482516884803772,1564.950464704244,17.30691313589058,11.70055849842163,38.5255465242421,0.224015992853139,0.025806451612903226
25-1745126-000115-000132,0.013313735514655761,0.030060017481446266,1485.786137196481,14.740305116732257,14.439049923658157,40.30893047036483,0.16856879044618528,0.47058823529411764
25-1745126-000142-000220,0.013533558455433456,0.03170662745833397,1521.9131381778318,13.302531566053734,13.580642756710787,39.249934106804055,0.1921726133765244,0.40789473684210525
25-1915618-000000-000041,0.011561549614541339,0.03322584554553032,1591.6759043814359,21.56834042157928,11.280604389790907,35.536452682733014,0.17268917031957012,0.4
25-1987331-000014-000058,0.011720294582839066,0.09998401254415512,1265.100790193548,16.212920565249572,12.726103482457082,41.62169314601196,0.14015061084035826,0.0
25-1987331-000232-000246,0.011890906269397889,0.0804639384150505,1106.3400553024094,15.441001308642004,13.308265876145105,40.030495136699734,0.13432568842821782,0.22857142857142856
25-2049846-000218-000238,0.011919636389975372,0.007680707611143589,1379.13999849907,14.64299113573726,12.464262051407575,36.19999219659113,0.16764322916666666,0.925
25-2147587-000036-000115,0.012210880559274134,0.01725005730986595,922.7034852305235,23.520232272285412,15.77683922795053,43.90417301140858,0.10400738982609987,0.7846153846153846
25-2288797-000115-000128,0.01089679358717435,0.2394980639219284,1166.827460821811,18.66355131260379,14.288859332216072,36.132629075053494,0.08462730760676157,0.0
25-2288797-000139-000155,0.011400651465798045,0.2794739305973053,834.0895182005742,17.37701354083505,13.516747554814371,43.27312622906983,0.09470821667268786,0.0
25-2288797-000209-000233,0.011409269323671497,0.25393128395080566,755.2476257807443,18.590703127890123,13.994745021715984,37.16244302026928,0.04733028927364865,0.0
25-2384563-000044-000158,0.011530375205833922,0.01745138317346573,1460.9803377753713,19.72894168737571,11.557484233178215,35.43064102125561,0.17552134355407523,0.7256756756756757
25-2533654-000115-000136,0.014108868184955142,0.1883854866027832,877.3392432669013,16.195448643098654,11.730583676884425,38.36848623038163,0.0742661768763797,0.0
25-2708065-000052-000110,0.013602468242482714,0.07525862008333206,1370.8432896896331,15.511046632951185,16.884463485315404,38.669264495038895,0.12548828125,0.06666666666666667
25-2708065-000110-000135,0.013515959911945314,0.08920594304800034,1371.203354461979,15.550119177772117,15.107919251824448,38.41574082047354,0.14431242766203703,0.084
25-2969696-000030-000044,0.012996585971446307,0.0982462614774704,998.5075945358782,18.247302748708208,17.49841467815588,39.29007289058754,0.0867496905940594,0.02857142857142857
25-2969696-000047-000059,0.013873825018076645,0.10206886380910873,999.5445839605111,18.640603030783087,18.535992871997237,39.2860027833139,0.091259765625,0.016666666666666666
25-3077856-000042-000052,0.010968243634259259,0.08054191619157791,1511.749579603276,19.046854275197553,14.259795740514969,35.021963466237366,0.15021061347926268,0.07
25-3077856-000115-000152,0.011163512772292744,0.05827884003520012,1547.2656874979086,19.192892523779904,14.695970193489291,33.943177730253424,0.14584128778978697,0.005405405405405406
25-3149128-000000-000038,0.013581253815628816,0.07691974937915802,592.5433535148735,24.03629849768639,14.04940178582799,53.8991943391396,0.07354885194359756,0.03684210526315789
25-3149128-000142-000200,0.012979377713458756,0.04152942821383476,1026.3849137969928,16.817329179960623,13.195414115970411,46.51162472133749,0.11749377410025708,0.36666666666666664
25-3292225-000128-000226,0.012104335433543355,0.056480761617422104,1520.070222241616,13.584319056266578,11.714128566234832,37.53776835161224,0.18646484375,0.32068965517241377
25-3395359-000006-000027,0.013285024154589372,0.10265469551086426,1520.965225512327,13.404778187025057,13.84382718724543,36.5410129094976,0.19569730442880795,0.18095238095238095
25-3430192-000000-000018,0.013195449429168676,0.007814621552824974,1024.3065686498162,16.803433881624247,17.85084169991977,43.610479523982534,0.11229590094794345,0.9888888888888889
25-3430192-000058-000138,0.013388327172573747,0.002927961992099881,1389.2181354165332,15.39805753956727,17.45767597068241,38.42074868023185,0.14665467935254925,0.995
25-3571553-000051-000110,0.013222069806431947,0.02171165868639946,923.4847091369708,15.555378540466071,11.995965918662934,42.561941102957725,0.09583380854622871,0.6684210526315789
25-4290449-000123-000143,0.010724503838910618,0.037998590618371964,831.791570533964,17.910824117101818,11.708069504438877,43.67125693381645,0.09305939850983797,0.255
25-4637448-000040-000056,0.010835142960550126,0.15462027490139008,1302.2353114605728,21.508430277817283,12.906047514292553,35.703923980347795,0.12633360052384393,0.0
25-726546-000004-000035,0.012275533108866442,0.045826297253370285,1142.5150825639453,17.53104611723896,11.079513389460926,40.738985010006196,0.12698377942825112,0.3258064516129032
25-726546-000040-000100,0.012426662320730118,0.02508716844022274,1275.378468529947,21.35482644010298,12.481262072202858,39.7640215803652,0.11895525896990741,0.73
26-1168267-000140-000201,0.013884575569358178,0.05521376058459282,1155.2528175572327,19.80057264395182,13.92024824735633,43.309178838981765,0.1275341042356512,0.4238095238095238
26-1168267-000209-000219,0.013852719907407407,0.09981466829776764,1872.3666949188096,17.541727719828557,11.020594119681869,45.600516282635624,0.24733132920506912,0.32
26-1571634-000130-000148,0.010260894034410677,0.03708421438932419,1653.5121148873911,14.303589021349122,11.314319677691614,32.5077902360699,0.22684743533097687,0.4166666666666667
26-1745126-000142-000200,0.013205499276410999,0.020010311156511307,1673.7750427900116,13.468967368455372,13.342171053308439,35.14278846793899,0.22422402193123395,0.6277777777777778
26-1987331-000210-000222,0.011651904073270668,0.1537512242794037,1361.4061323718363,22.226754099384866,15.753124045199037,39.85904663620638,0.16092810997596155,0.0
26-1987331-000213-000239,0.012189345815223449,0.12384960800409317,1244.3177469174286,18.91805950701252,14.829640403078832,42.139579873672254,0.14806149732620322,0.019230769230769232
26-2049846-000024-000038,0.01244051313883716,0.02189059369266033,1626.0922638658326,19.224397062189386,14.508250651856246,30.545454595565456,0.13741813634488448,0.6142857142857143
